GENE_NAME,V888,V108,V2089,V1279,V1090,V777,N85,V839,V1565,V637,V1505,V1834,V67,V1441,V1920,V1857,V630,V456,N84,N60,V1394,V1048,V18,N83,V538,V1742,V1884,V1297,V125,V1921,V1776,V1860,V940,N82,V148,V1456,V2092,V714,V1337,V553,V406,V1788,V2133,V1874,V221,N58,V1591,V2110,V574,V716,N70,V1321,V1800,V806,V513,V1592,V1528,V1823,V344,V1708,V359,V712,V883,V655,V1699,V624
KLK14,19,10,7,11,0,7,5,8,0,0,9,10,17,10,33,24,8,37,16,46,13,27,8,29,10,18,33,42,16,0,7,6,19,12,9,36,13,7,9,66,17,17,32,2,14,20,14,10,0,51,4,0,16,12,16,11,9,0,22,7,35,21,7,15,24,43
C1QTNF3-AMACR,230,143,19,45,57,385,162,173,499,23,45,102,53,149,156,13,109,184,48,400,226,38,38,201,69,43,313,33,66,499,517,22,300,150,447,34,61,637,488,160,183,141,14,905,172,262,70,18,406,772,515,581,120,76,332,209,151,284,196,53,150,44,31,500,148,47
ENPP5,144,4,48,465,265,416,25,61,748,111,135,46,221,194,496,105,219,315,188,142,153,32,383,276,20,54,70,71,149,184,102,117,90,134,75,45,98,117,7,14,0,43,51,455,342,181,82,71,122,562,409,377,7,102,190,1417,123,47,14,370,118,179,155,74,92,10
ZFP41,1964,1854,1726,1658,1552,1270,543,2285,2209,667,854,845,1449,1561,1724,538,1758,1724,1350,2042,1504,1709,4169,1422,1570,2291,1739,1014,2268,1073,898,1199,1595,973,1638,1753,851,823,1477,2908,2371,1802,537,1132,2142,1933,1498,902,1254,1868,2112,2163,3155,2134,1461,2578,1155,959,1087,1898,2045,1127,1821,816,2155,1724
STAMBPL1,1448,1621,1133,1815,2470,2661,552,1757,1861,367,1208,1763,1833,1404,1738,448,1926,1846,1099,1205,2319,1044,1464,1343,1662,1388,1206,756,1490,1639,1268,1106,951,643,1301,1120,564,2167,1491,2394,1566,1432,313,2248,1630,1136,876,1152,788,2064,1400,2190,2044,1732,1660,1857,1104,656,1023,1863,1043,1309,1368,937,1330,1677
MACROD2,206,315,217,665,15,237,307,312,67,12,380,134,191,608,41,262,58,105,84,316,23,74,646,139,295,43,145,15,76,219,217,361,198,254,190,21,202,296,54,218,23,64,212,95,955,171,85,90,234,284,232,143,134,3,216,871,108,184,136,1077,140,285,117,184,345,349
DMRTA1,131,0,0,59,84,262,56,11,0,10,25,52,92,22,19,153,158,0,37,74,7,21,148,39,10,75,0,10,43,51,27,134,74,52,13,50,107,7,0,0,0,36,135,219,36,73,36,151,90,267,221,18,0,79,115,0,20,213,0,57,94,0,111,72,65,34
ARHGEF7,10632,6432,15157,5645,6001,5084,7396,7821,10095,1593,10024,4050,7339,5634,6546,2693,6291,4295,20910,6464,7183,6545,5882,16786,7933,6772,8095,5040,6960,7470,6806,10010,5642,10494,18805,5621,4253,5021,9913,7318,8996,8158,899,5474,3690,6599,7120,5393,12227,9784,6616,4877,6682,6026,7484,5962,6271,5504,8094,5896,7439,3784,5249,6051,11046,8933
PLCXD2,811,1459,1120,1152,1381,1485,492,1366,631,273,675,1232,866,1142,2659,407,976,497,925,850,1403,470,624,1197,713,519,1664,312,695,849,732,967,353,802,1037,466,549,2338,1676,451,347,206,287,1860,661,795,261,704,387,1364,1055,1853,2089,522,663,577,620,281,537,719,372,847,448,165,849,567
MIPOL1,833,207,36,1471,2104,1661,921,231,1416,494,703,705,652,105,2521,535,918,2137,471,840,749,149,2732,1254,63,706,4,128,551,1011,654,535,542,877,292,367,339,412,63,21,222,802,385,1087,2241,1032,425,1101,646,1493,1595,861,303,646,580,2251,437,642,38,2301,567,1580,767,214,750,130
LCN12,34,111,20,41,29,24,17,31,0,5,13,43,24,11,76,24,52,41,21,112,4,7,28,38,26,30,37,20,39,9,30,21,48,20,34,5,15,28,16,81,52,12,26,11,34,77,7,20,10,84,25,85,46,16,58,32,5,9,35,14,30,44,26,41,28,37
SNU13,2182,3686,6607,6187,2971,6670,6729,4084,7017,1092,4067,2557,5668,8906,3067,1397,3796,3404,4351,3787,8883,4951,9202,1707,2113,5920,6186,1736,3407,1474,2700,4166,4630,2629,3370,4991,3182,4533,6519,1849,2510,4461,1299,2289,3607,3593,8714,4330,7882,8755,3355,4765,6293,6143,6263,3277,4857,3789,3237,4290,4007,1463,4322,1959,4498,6035
SAMD12,369,603,74,1214,540,1781,484,1025,870,122,680,1016,594,927,2320,44,244,1871,819,827,1158,221,1471,614,917,317,602,941,581,803,577,536,545,783,444,80,517,219,22,141,574,257,349,1048,1551,1121,301,588,399,1038,1615,701,870,1324,1264,925,614,250,120,1927,203,1450,784,13,508,434
MAGI2,271,32,127,766,756,2213,444,728,533,255,537,747,529,887,1747,721,721,1149,406,767,152,173,756,987,512,220,101,146,467,600,460,606,204,632,552,116,318,526,293,29,585,134,547,1673,1814,549,256,170,896,1907,1331,677,605,335,604,1268,493,239,147,1384,311,1497,332,222,275,482
GIPR,45,8,8,7,65,6,15,29,3,0,28,87,8,0,19,80,56,22,4,20,7,27,8,14,10,49,19,88,71,7,9,4,77,55,60,4,35,9,1,77,20,16,90,22,12,31,14,32,6,28,14,14,0,56,18,15,15,6,10,0,161,29,109,41,44,8
OLIG1,24,98,26,173,171,0,14,37,9,0,29,39,26,17,172,40,12,0,6,76,195,16,28,18,180,61,33,121,38,14,11,32,11,6,24,74,27,32,30,92,41,17,46,48,0,50,35,50,23,11,22,104,21,30,7,4,13,14,55,0,63,4,22,63,29,20
CACNG8,4,1073,6,2,17,3,23,3,0,0,37,10,6,27,13,6,3,38,6,11,4,8,12,0,2,4,44,124,11,0,3,6,3,3,2,2,9,26,82,49,20,13,32,9,15,4,4,10,17,41,7,67,4,5,58,19,29,3,0,0,15,6,9,523,7,2
FBXL17,2637,1790,2275,2505,2266,2915,2462,1121,2848,486,1386,1184,2421,3009,1904,795,2850,1677,3098,2514,2626,970,2698,2875,929,2793,734,1209,2644,2530,2751,2140,1680,2032,1855,1710,1291,3001,2755,1604,1095,963,401,4917,1759,2411,936,1999,2009,1769,2915,2185,2829,2416,1018,2757,1296,1605,1032,3275,1417,2147,1860,901,2174,1357
SLC31A2,1078,191,724,1065,1450,259,605,1700,832,334,1055,347,619,1468,634,409,2001,255,1267,373,889,903,619,796,1456,1377,2041,1566,445,1189,1029,1081,506,656,394,1507,686,677,1715,778,1476,1503,109,1099,1522,567,417,655,882,574,610,594,610,1117,430,1734,735,2137,1125,1029,1074,483,517,200,816,3031
KMT5B,3775,5128,5293,4891,3360,6059,1787,3148,4372,1767,5079,3124,5891,4903,4682,2013,5157,5315,3201,4930,5847,2758,4346,3389,3939,4683,6357,3603,4779,5283,3756,4285,3463,2730,3757,4182,2571,4980,5371,3626,4097,3327,762,5596,3234,4848,3383,2791,3617,7565,4512,5940,5062,4770,5669,7867,4001,3287,5337,5046,4126,4360,4409,3590,3645,5764
KLHL9,5741,4409,7537,6108,6669,8529,4129,5861,10509,1414,7259,4123,6656,8581,5251,1768,8469,5088,6081,3906,9600,5012,8314,7359,5156,5298,4547,5981,5271,5979,5158,5843,4915,6027,4851,5593,3230,4857,7083,2876,5947,8179,993,10180,4898,5014,5630,4683,8358,7960,7479,6611,8567,6121,5440,8434,5998,3652,5266,6250,5321,4128,4927,4289,4934,6549
KCTD11,440,453,222,252,211,626,112,608,230,216,233,321,104,40,249,143,540,606,215,1140,284,298,449,264,257,574,514,113,435,224,175,247,216,183,649,175,307,494,186,985,348,211,214,609,368,820,204,181,730,1779,899,716,112,483,846,634,212,284,325,446,616,752,501,394,341,634
CAMLG,4102,2515,3487,2294,4223,4705,4464,1300,5210,1049,1758,1473,4728,5525,3574,873,3923,3719,3936,3128,5046,1249,4993,3416,1133,4682,1127,785,3284,3603,3597,2556,3148,3749,2072,3432,2284,3425,2443,1560,2030,3154,735,5730,3067,3612,1248,3360,1385,2921,5072,4540,4112,4103,1177,4575,1987,2771,1896,3216,4013,2527,3099,1331,3614,1724
FOXB1,0,0,0,0,0,3,0,0,0,0,0,38,0,0,30,55,0,0,0,0,0,3,112,0,0,0,0,2,13,0,6,4,10,0,0,0,48,0,0,0,34,0,91,0,0,0,0,0,5,0,0,1414,546,4,0,0,0,0,6,0,0,0,0,27,15,0
GSTO2,535,200,135,990,130,1203,698,74,544,288,506,179,194,1092,165,141,630,514,342,1200,62,33,2443,521,116,395,112,1405,763,669,372,772,77,368,351,119,268,353,93,311,2049,3213,284,2355,2167,338,255,107,154,4793,1797,251,94,668,459,168,483,235,300,515,755,916,814,231,569,132
PDZD2,2626,1055,733,2787,1784,6341,3200,1614,3561,373,3289,763,5378,5581,6533,903,3667,2312,2778,5035,1039,2330,3146,3517,2294,3197,2110,2524,3399,2977,2455,2647,2076,3074,3257,1473,1459,2623,474,750,1414,855,1068,7637,5396,4231,1673,3913,2441,12533,6327,5364,482,3700,4215,9592,3926,1707,1053,2774,2547,1703,3080,2406,1794,2261
C8orf44,477,507,330,637,752,868,327,758,492,147,384,386,445,454,808,187,666,973,400,270,442,312,626,867,835,359,391,472,594,369,380,416,379,389,288,305,188,157,659,321,883,793,91,709,395,284,290,187,413,519,433,594,620,458,440,1034,280,270,339,505,516,328,308,354,397,552
C17orf80,2544,2148,1701,2548,2756,2782,683,2103,5228,584,3109,799,3403,2552,1488,698,2726,1984,1168,836,2842,1649,3611,2249,2321,2915,1621,1617,2315,1737,2116,2002,2099,1325,1904,2164,1280,2327,1046,1144,2349,2204,299,2893,1504,1931,1859,1714,2118,3249,2127,2433,2855,2451,2248,1773,1738,1130,2608,2482,1520,1700,2198,1572,2266,3654
FAM218A,19,0,8,140,71,25,66,36,46,3,30,40,141,6,61,60,114,32,61,54,7,51,103,79,16,11,13,4,97,130,105,79,38,102,8,78,49,38,0,11,4,18,38,155,20,36,4,38,91,72,122,16,45,43,72,83,26,26,24,12,11,13,102,47,19,51
SCNN1D,1081,682,141,675,808,351,504,425,559,229,283,595,843,456,980,58,686,352,420,659,366,696,1581,786,846,708,575,361,1111,299,537,576,677,575,799,375,148,238,319,357,662,363,102,370,951,1062,286,270,443,398,428,1588,1436,710,394,893,377,340,582,696,823,549,681,147,935,827
AC010646.3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSTM4,1283,1288,884,802,1144,1040,528,1148,747,422,1260,680,1250,1542,689,542,1248,1029,1275,2215,983,619,2118,759,916,908,1228,639,1008,802,664,832,562,789,820,977,418,1284,667,854,1581,1927,368,1458,785,1653,1027,838,1569,3017,1571,1388,1487,1170,1464,1984,1015,933,1286,1238,735,1380,583,1050,855,1642
BEX2,1021,510,468,1887,2141,2354,1928,1399,1651,486,1079,902,1050,1141,2533,340,1332,1126,1058,681,595,446,1454,1340,582,825,728,546,1074,1554,1203,1004,455,1444,795,376,314,1968,388,28,1581,906,282,2038,1062,908,671,647,657,1884,2542,1505,1970,1149,1150,1362,1436,1128,1198,1303,602,588,1025,50,748,1180
THEM4,1582,1765,930,1553,1070,1994,1111,1616,2012,500,2463,1097,1951,1757,1028,523,2013,1775,1749,2147,1100,1860,1830,1770,1811,2758,1429,1307,1845,1183,1569,1184,1838,1075,529,2040,781,1584,1300,244,2077,2341,306,2321,1078,1631,1836,1463,1359,3714,2142,2468,1741,2132,1864,1183,1934,1135,2024,1821,2456,1454,1124,1021,1363,1649
AC011513.3,4,0,1,0,1,0,1,1,6,0,7,2,9,3,2,7,2,0,2,1,2,3,5,1,1,7,4,0,7,1,0,0,1,0,1,1,2,8,0,0,4,254,1,0,1,17,0,0,9,8,1,0,1,27,1,14,0,0,2,0,9,0,1,8,2,2
C22orf29,1255,3792,5573,4573,754,3446,2528,4119,6876,1247,774,702,1290,750,896,1100,856,3076,3850,3821,3557,3130,6125,870,3716,1270,1104,2907,5279,1048,3408,996,4092,707,4421,834,2777,3201,942,2949,5867,1299,739,3018,2325,4082,4108,2677,3392,5371,4843,4520,1249,1296,3605,949,3981,3158,4572,816,5635,2999,4400,2305,1196,1384
TGFBRAP1,14188,12300,11802,12152,15531,16555,16476,15676,16766,4697,16886,8310,18344,17786,12401,2787,13451,12785,19170,13577,14638,13671,20835,16348,15388,14803,12431,9461,13986,11934,13210,10645,10730,13354,9263,12763,7016,13491,12181,8525,15705,17139,1871,25700,12474,14689,11976,11252,9823,27451,16733,17501,23955,13555,12827,19140,16685,9992,18467,16756,12653,12344,11601,9651,13235,18728
KCNJ13,22,16,22,30,18,58,54,13,16,0,21,5,1,12,22,15,0,7,27,23,0,0,3,11,12,20,22,10,36,19,4,11,1,6,24,16,24,4,7,7,14,19,56,21,29,25,22,15,16,18,14,39,21,4,3,21,11,0,26,30,13,19,0,22,0,15
MAMLD1,97,11,43,117,76,289,35,33,56,5,71,21,187,16,30,116,52,63,85,31,285,114,48,44,7,192,30,30,68,17,33,33,159,51,125,42,53,95,56,39,14,63,57,169,3,137,71,110,123,151,56,68,517,56,50,88,78,107,45,25,152,0,56,206,92,84
MOK,440,145,194,1201,1388,630,700,577,433,106,347,273,277,162,568,318,351,158,753,262,192,227,703,761,129,421,170,608,455,418,396,341,440,654,594,255,316,254,334,266,562,1340,208,520,556,658,211,242,301,592,614,181,1018,319,181,404,225,298,409,246,500,112,309,333,411,330
OSGEP,5483,4596,3092,3439,3572,3608,3217,3510,5026,791,3583,3227,4214,3264,3632,777,4312,2536,4327,3378,3197,2944,5920,5004,3708,4555,4196,2623,4032,3355,3504,3243,3342,3298,3364,3073,2167,4043,4911,3796,4803,4834,756,5083,2715,3795,3351,3643,7277,4902,3359,4015,5006,3756,3308,3248,2730,2449,3894,3440,3886,2481,2735,3098,4686,4733
GTF2IRD2,1365,1381,1335,1567,1543,2096,1332,1214,1061,621,1927,1150,1180,1827,1642,564,1426,1324,1590,1687,1389,835,1265,2092,2544,1144,1455,1305,1511,1171,1653,1086,1258,2101,1494,569,679,1471,1601,2100,989,990,412,1979,1049,1577,995,1232,1039,2695,1921,2461,1604,1231,1694,1720,1115,654,926,1535,1112,1194,1131,421,1383,1153
FIGNL2,268,299,332,230,249,370,119,163,284,219,153,517,339,215,747,83,263,476,140,247,364,201,453,245,330,219,421,293,248,193,170,237,106,186,202,61,187,135,343,528,44,186,145,240,427,230,181,243,173,219,397,920,1432,169,183,261,163,130,57,324,285,311,140,238,175,143
ZBTB20,6504,6669,4998,7821,9943,16056,8450,6039,7315,359,9155,5651,11213,10397,7684,3083,8320,24112,6252,9873,8749,7501,7064,10151,9535,8831,4263,4074,6733,8115,8066,6584,6791,7748,4415,5487,2657,6104,6094,5469,7112,7262,1344,18787,6436,8815,5738,7136,7660,29584,16861,18614,9876,5218,7992,17723,6228,5594,5739,8672,6985,7047,8102,3105,6416,10213
PTGDR2,617,699,99,310,480,873,135,389,1188,126,668,116,1332,274,1568,103,652,1577,161,769,250,423,596,305,85,636,632,224,576,463,316,435,427,182,401,448,399,206,413,297,582,565,195,1038,101,491,500,504,882,3219,1337,2408,621,639,829,153,746,279,175,504,887,116,647,1929,564,639
CTD-2313N18.7,0,0,0,5,0,0,0,0,0,0,0,2,0,0,5,0,0,3,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,3,0,3,0,2,0,0,0,2,3,0,4,0,0,0,0,3,0,0,0,0,0,0,0,3,0
PTCD2,2034,2809,1377,2114,2762,2471,976,1955,2396,163,1998,1321,2398,2542,2147,173,2521,2093,1727,1808,1956,1607,3469,2087,2137,2007,2155,757,2160,1925,1834,1755,1818,1204,1499,1871,797,2429,2209,1719,2731,2506,504,3113,2347,1762,1542,1458,1669,2826,2013,1677,2386,2716,1838,3250,1602,1295,2039,2077,2126,1734,2198,1531,1845,3029
RPP14,2265,2269,1917,1645,1891,1880,1855,1975,2757,896,2769,1358,1989,2760,1359,628,2022,1300,2180,1962,2229,1755,3369,2072,1732,2547,1039,1404,1915,1634,1754,1725,2086,1725,1426,1835,1049,2031,1569,1705,1945,2407,477,2688,2138,1737,2226,886,1755,3615,1763,1887,2569,2426,1803,2045,1785,1444,2614,1788,2003,1516,1706,935,1924,3168
EDEM1,15249,9233,23677,8865,10006,6574,18041,15962,12594,2929,14648,6371,7828,10138,6350,4143,12828,5511,27095,9074,14201,9974,7832,28497,11066,11889,17101,5472,10358,11515,13115,15301,8288,18977,22920,11651,7588,9601,20616,12013,12007,15380,1188,9240,5927,9221,9104,6958,14664,11555,9212,6705,16698,10753,8817,7575,10285,7008,16986,12665,8751,7022,9005,2637,25437,17360
SPTLC2,27678,36857,18606,24301,21862,31218,19926,14626,43771,9308,23727,12464,18166,16696,15694,4953,22185,16450,30623,23386,41343,16022,50646,20757,14370,18708,15905,12869,19440,16282,21225,14950,15227,19018,12813,34528,13354,24466,37642,20749,35759,37330,2987,24241,9830,16133,20711,21441,25824,38330,26030,26528,38805,17989,21229,22643,19580,16446,54856,12414,25473,13294,13584,19172,21586,26746
SPATA25,219,92,22,217,236,186,55,133,248,86,70,120,287,167,167,43,192,366,77,127,199,97,234,102,177,155,159,91,221,111,77,118,87,57,47,79,40,77,58,85,147,106,21,210,210,132,99,90,175,125,163,294,255,109,82,229,84,65,92,265,129,112,128,18,132,168
FAT1,239,0,48,1275,46,354,62,110,11,57,44,109,20,22,37,314,68,57,45,91,9,88,35,55,10,2233,7,30,40,14,95,68,547,54,18,394,359,47,54,114,545,94,374,1400,25,19,901,71,41,359,68,121,100,34,15,78,3,280,57,6,548,7,21,221,630,25
LRRC16A,1518,2289,1487,1324,2642,3671,889,1769,4129,330,1729,1385,2437,712,4304,610,3004,2009,1697,1626,2266,881,1067,2037,2491,1249,881,762,1496,1981,1411,1260,1230,1336,1806,1376,866,2063,1083,701,1599,1739,400,2661,1207,1748,1220,1188,9343,3564,2912,3671,3240,1232,1493,2853,1285,644,599,1867,1523,617,1916,2542,1137,1253
IGF2BP3,359,954,222,1022,1587,811,438,486,825,143,520,566,815,910,586,289,873,1099,386,474,1487,291,1927,448,625,447,482,577,402,471,329,346,400,443,209,491,257,757,866,562,1056,1657,295,1202,645,405,681,388,3243,181,400,575,1133,425,304,1076,431,336,765,849,500,851,378,382,269,479
SLC2A11,1155,1112,345,1003,769,835,560,762,467,353,340,887,462,1201,699,248,912,783,481,857,718,368,625,1186,909,554,575,654,825,500,592,730,430,579,528,489,263,792,650,321,1075,995,167,1734,732,743,403,284,1141,735,515,1757,780,407,546,932,517,341,585,825,1102,779,370,335,891,844
INO80B-WBP1,0,1185,0,799,0,1243,942,0,2598,0,0,828,119,644,0,0,0,149,0,0,1493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1245,0,1161,0,0,0,868,0,1449,1669,0,0,0,0,0,0,0,1469,1070,0,0,0,0,0,106,0,1278,0,485,0,154
RP11-316F12.2,70,44,23,94,0,8,19,6,0,68,18,64,27,42,86,72,16,48,4,16,30,6,92,14,43,28,0,0,43,2,26,39,0,0,79,24,29,65,0,26,28,0,36,34,522,31,0,0,20,26,0,61,13,22,17,33,15,6,21,176,49,58,10,0,113,13
SMIM10L1,3567,2874,1195,4174,3585,4079,2920,3590,1075,951,4453,2282,996,3556,1306,908,4794,2793,4766,2716,3948,509,2128,4557,3264,945,423,1416,4032,3939,3674,1137,731,3375,894,2901,425,3363,3460,414,4403,4735,92,5771,718,2928,3162,947,4065,4901,4298,3432,1848,1171,3123,5483,3275,635,3128,793,3584,2076,647,3284,755,4261
