GENE_ID,GENE_NAME,N54,N58,N60,N70,N82,N83,N84,N85,N86,N87,NV1428,NV911,NV912,V1048,V108,V1090,V125,V1279,V1297,V1321,V1337,V1394,V1422,V1441,V1456,V148,V1505,V1528,V1565,V1591,V1592,V1699,V1708,V1742,V1776,V1788,V18,V1800,V1823,V1834,V1857,V1860,V1874,V1884,V1920,V1921,V2089,V2092,V2110,V2133,V221,V2241,V344,V359,V406,V456,V513,V538,V553,V574,V624,V630,V637,V655,V67,V712,V714,V716,V777,V806,V839,V883,V888,V940
ENSG00000103184,SEC14L5,3.1918324407924468,4.608801430859596,7.319238314139531,3.5964903670352286,2.9153452258618002,3.635597351432981,4.091333908640846,2.2225328930522705,6.186944659726488,4.806552249087351,1.3601601584916272,2.8347465980518822,3.1232052295590016,4.433899253124171,3.475936944900322,3.6748349960747757,4.658860798989496,1.5267646313365582,4.814422046746055,4.75612475541509,2.165738422761423,2.6819896029304227,5.702920860977559,3.5755931237273852,0.7294785451082724,2.0523012015494126,6.297733760286658,5.947491400381438,4.061440336114931,6.812226488726982,4.923035100170477,3.529177486383764,3.7839784736401305,5.211991858147282,1.6543147843276138,5.970312681542094,4.994285750625559,0.44906825091058133,2.7565005413528048,4.461079772989437,5.886969220441305,6.118641220517537,3.359209688625971,6.167761265421449,3.0056171618114695,5.756641274990959,1.4077141477009831,5.052863624885741,5.565085049838526,6.958191678063459,3.850785974691108,6.9984355989283955,3.3337860061707483,6.97218686883504,5.133346678645635,1.6251635995101903,5.918773014302945,5.0117221639704645,2.0532659447710686,10.545633786249255,2.3165114016522304,4.113955744178083,3.9045608929499487,4.61574655322466,5.886462221825467,3.1979995083629547,2.002692623159384,2.3752704950685493,3.556877240145717,5.280105317378567,4.003686749752519,5.715704699771457,4.498388209024296,4.925127176578343
ENSG00000119862,LGALSL,5.770634136416636,7.490981586765648,8.510511767629067,6.344374377954419,3.3407440185765527,6.209902472014718,6.014609486570165,5.24755125511745,7.617572058475646,7.2380055815426925,3.6728242337870505,6.090522088613157,5.507773089885117,6.594242614164367,6.150602433489788,7.972544676754412,6.63979166627516,5.5765574935419435,8.018569173774003,7.654566568542206,4.980846052004539,6.951803057848924,8.570197955535065,5.111879520908713,6.724349922228705,5.060740751854396,9.341489630450848,8.376820412213787,6.459275929447748,9.11474937547295,6.799813417877382,5.3556266750267,6.616032089541217,6.8435347146950845,4.631704534516101,8.542391991992348,6.471865924699134,2.395112211506683,6.169490851566108,5.944521675038287,8.062167653116267,7.598962752067757,6.816696967894734,7.563591470913439,6.298719947268755,7.122346827006163,3.7733910098770966,6.969111014409325,6.3638377096592,6.2564391822385454,5.883172129879675,8.491606911128397,5.529371022561608,8.572594542314704,7.529610078874937,6.076410405628906,9.74210295329452,6.625131134085732,4.594295877587517,12.559519605506214,5.860340152764224,6.607328694505785,6.056989672372652,7.609438330266175,7.772361642539837,6.11854961193633,5.64397479927731,5.751236819460888,5.985363164210485,6.700820751290082,6.866796621991206,7.496231412427826,6.0981736848417825,6.915827522884613
ENSG00000115461,IGFBP5,0.76342677271665,1.555055641438897,4.9700317409756885,1.6156151552548021,3.6161115066768836,4.242216106943936,5.7297906589505825,4.657347725632582,8.877614129734768,5.155292889484763,2.1013096003635616,3.0807400386450348,4.292106407492342,7.593266259289289,2.914579086146497,6.282658367610825,4.339263809320896,4.6700506855545045,5.197992412191819,5.835512458262607,3.376841856942656,6.192029492193068,6.576979197861251,3.1540084223762124,4.754490325935762,8.679646329505447,3.415391347447988,3.447538052822042,8.286235048807697,6.682435659236176,7.723130234716716,4.516895603519581,3.9119292593768606,8.701579229938867,4.425331879128352,3.674026746900138,5.6021588541023615,2.668040826264807,6.253991085688017,6.210130157472657,9.97257248315202,5.114645030500774,4.823566033739055,4.333173526514471,3.6102190442476076,4.2731049379812935,4.619715099541615,5.887461627868328,6.878567734997289,7.082120449583702,4.711383112139602,5.4214607821757115,3.7167589326146238,6.197376652980692,2.6268371901047174,2.303898089824719,3.4623259020526604,4.672773898640481,3.6618231948673214,4.087451419549462,4.637353713129881,5.130132499278904,2.25178410430664,3.685350518781514,11.944963082437726,2.727176917532272,2.0650147898174347,1.491170762117913,4.570045160010182,6.776772567655539,2.7352984757911165,4.4023946816799215,5.24426585150429,6.444654716038873
ENSG00000173083,HPSE,6.801631857931875,6.971270166250721,8.01902116286283,7.247556212676473,5.145452225313332,6.23316053008117,6.02641729455132,5.486907817713176,6.926836790149513,6.523908373479507,5.022343353356651,5.62673832365411,6.520086107125937,6.4500581690549215,7.835582255322447,8.108182479996284,6.9636663654934,6.3165945020428955,7.533324402660421,6.895831044331188,6.111236679721765,6.372655798209397,7.762534268169294,6.583928650535246,6.175676954797757,6.263858162953563,8.418516909038267,7.679226556281986,6.837581511601522,8.286751728161244,6.658419284192736,6.06693637093946,6.290731038555055,6.988807392052373,5.7469079412532365,8.112267805662768,5.761395447786718,5.497745012073598,6.169490851566108,6.644426091803916,6.410565526708634,7.3275347601075405,6.474571206694984,8.364255174572536,5.867646120845953,7.311571252807378,5.812901085077,6.976222623565419,7.239012900245953,7.136950012263059,6.7270529747357495,7.273021541206524,4.680119903942058,8.212310238727449,6.623071104290207,6.531354978155025,7.864798243696664,7.226556387669448,7.0013569177520605,11.856413396338164,5.911117172587587,8.056936651986929,6.102844189342655,6.942952373878939,7.68587303933121,5.96177143303388,5.752109889097602,6.1511615678851195,7.321246879874624,7.018297161870834,7.479884295296966,6.98609064559189,6.9034218412000925,6.763855721929056
ENSG00000275896,PRSS2,5.405517996899348,4.309661000437545,5.347327238774263,6.010801937732835,5.10136258033414,5.469513445596143,5.508558409467463,6.096834037008642,5.715779728168075,5.471286089727091,6.157133487404492,4.314688582138998,3.7716304391300457,3.0577430515446578,9.901597059321722,2.4502164672960887,4.3590038221196785,3.91747188583645,9.613035042865217,6.719354310246084,6.966422608091707,6.917732343896785,2.4684716435736265,3.4736513300875145,1.9859297573751633,4.065085523184581,5.157177072173252,3.677088210783657,2.1388066858561885,2.1102520828342533,4.689500905552104,3.4488094945557806,2.7883576601657145,1.248522706560432,6.1740413452448735,6.919835581547233,3.33774169571196,11.869001693327034,2.945122991674843,11.72479754996673,5.389423085854693,5.064127112957357,5.344344484674804,8.60730928287127,8.941529969734306,4.751495756980162,5.330382893071556,2.876957292109024,3.755454376318839,4.008087275911813,4.265689893863193,4.017448416112758,3.9781144911409525,3.227898437700533,5.961917032697562,3.223281325457048,5.876426768762708,6.681417417309748,0.9598691223373264,2.121981176726418,2.4419292194174647,3.632501396803988,3.7401941747771943,2.5541022235218223,1.6062340988577462,5.562252352300392,3.2733065909623216,5.807723081670186,6.473885916814895,3.126325542442344,2.3700988269436203,3.145919018707962,4.833028671898851,3.379790283775068
ENSG00000137801,THBS1,9.637986293431725,10.823971422242051,12.483738762026297,9.42883500233068,7.277672197814967,9.5682228345513,9.843760409328995,8.420046862150986,12.199455472883878,10.424853827723043,5.654344112822768,9.95576389348702,9.916384964398413,10.601434025399536,10.004147512737859,10.949658099170444,10.082675343392962,8.725247402100296,11.240615965891992,10.293481715084253,7.75657461717944,9.990365570847443,12.635355203861852,10.211268715054542,11.328283934023679,8.218830692227776,12.295641486560385,11.462630477800323,9.201750942851183,12.399928712996601,8.701342529913651,8.590028708240371,11.635921882942187,10.506780002495214,7.424818469304132,11.756524885543222,8.672152734214281,6.55449134144675,9.823776337830486,9.043670604549888,11.245255673204365,11.206660640328609,9.86778826648773,10.302322402394077,7.6680680246766055,11.16767754384198,4.852167434415488,10.531912409868246,10.954765441297775,9.547434794303557,9.045305978714755,11.813777154154394,8.03534811946721,12.374274879910795,9.588650208712043,9.411720220476017,11.60088763266761,10.381281394796478,7.0790468095203,15.378625389349123,8.507510267625117,10.61384531515239,8.794173003128497,9.829602109183776,11.56386561733478,6.731685371095063,6.632051967662019,9.049163724482824,7.728130391172692,10.239613043555284,10.303771811285976,10.851073790149691,10.508433587066802,10.733414777801666
ENSG00000101162,TUBB1,6.193635762007639,8.472417160596516,10.278230731792872,7.092521615282168,4.819752005076501,7.091057050098084,7.557205098476995,6.460320985951353,9.339436593165532,8.857243189982345,4.529610360093233,6.887260430052486,7.117373035777617,7.547075041235372,7.398498363182689,9.003532212043373,8.72568318962429,6.014660446141643,8.627956675422741,9.011637474039818,6.036566622945446,7.7452781338145495,9.811443521855548,6.512281163730742,6.821277729465858,5.489205550194628,10.315843290306363,10.067100427231859,6.321086358200915,10.425004611299148,5.554794265782623,6.156412508907117,8.65267934171674,7.92626577151055,5.837226015065597,9.543154612045265,7.28141980965232,5.328895957079427,6.74013407517718,6.909709724835656,8.596723078313758,9.025323236093454,6.573786088234317,9.59431355015536,6.481641111957383,8.37919918424731,6.180444657772588,7.9444295400273015,8.56195470266143,6.879987933814616,5.626632639658356,11.459961086839934,4.641267219761741,9.70787607704501,7.489517441024207,6.929752462553817,12.07528866737953,8.09815725729715,6.201981787281374,13.218266174351093,5.9283680018109,8.144139877913895,4.685178263323159,8.85316506278156,8.999114499506637,5.019247286013623,6.038899548209398,5.9702320531952155,3.8100930091281797,8.288604250035494,8.358987772799772,7.568944072798553,7.738235286170323,7.806087281764186
ENSG00000072952,MRVI1,5.501196622899748,5.971623962912553,7.776549138447448,5.524509207784303,4.8806436204412185,5.329780361180447,5.749871817773797,4.62973936071248,5.868114331857136,5.755664632655889,5.211173654736677,4.791394770352769,5.598899378354478,5.3570712632360165,4.891999784089123,5.099480514619492,5.809313890823783,5.378742366780725,5.861249986291733,5.9112532946594065,5.24851300872783,3.9825435593055163,6.467886422343727,5.0675772361090585,4.448763784037679,6.340575760104012,6.500578532710175,6.01900133638645,3.968644568453079,6.047038160294559,4.5069379811343735,4.91324278954489,5.509466179869383,5.211991858147282,4.297836056511634,6.258369160770053,4.194513199053823,6.176474131385548,4.5111634874630795,5.750593517469373,6.43741929261884,7.019681289104466,4.835463161153208,6.946813375555454,6.11710824747001,6.031093263868569,5.232278612838303,5.366073001260055,5.569561342461507,7.259381674879854,6.131931864437271,6.377424015382755,5.204610243258303,7.360838226148275,4.3789637515307325,4.859402781592982,6.07332091530698,4.902300503288706,6.536604141839029,10.457549817054751,3.9854321785055804,5.722981404843376,4.268736975944253,5.993530165402302,6.327032008815268,5.949893103719305,4.83784149359868,7.623313542440685,4.611637015168533,6.151591244776107,5.338561744497373,5.930670486409599,5.28183825578383,4.450225902275521
ENSG00000163736,PPBP,8.111844147076946,9.09087786290585,10.996481946767297,8.29351757612096,5.188234324372338,8.315584734610136,8.087303843627982,7.878828736873829,10.558849740449213,9.840345555660644,4.3192100137198155,7.914250901037595,7.304083473599974,8.473353001838266,8.490447126477886,9.455887366924134,8.79525382017034,4.9516552819012,8.537370019360234,9.432904121589736,5.546364364619658,8.388332447824753,11.459463399044948,8.85048868675292,5.7541444645158775,6.3485586499448745,11.01842660827178,10.218310897841329,7.502363908413639,10.459309188995032,6.750635784074062,7.27670175334666,9.949572054292535,8.644501820351566,6.345046866226699,10.674765834195334,7.200330782219846,6.183739501237756,7.961365213595575,7.933390140949737,9.775667399311576,9.888352501610731,7.829744175722605,9.596743691124784,6.862325318579606,9.672013209127323,6.46232846950095,8.935125528478231,9.659452983717971,7.0610099539698234,6.584807932459204,11.40885244736403,5.995100025798482,10.572535863627541,8.661004570959465,5.423815801543157,12.060373938930947,9.665441971899938,6.737381506022141,13.831132078211471,6.346054715196942,8.590995190436681,5.9853537053801515,9.357313005164029,9.447955995610782,4.569361823957282,4.932816849319344,5.065566453787273,3.8967596581033486,8.490603154455895,8.353086407052647,9.442184516773734,8.654779371553465,8.58905757112193
ENSG00000150637,CD226,6.577635369327224,7.030531731934812,8.493261445149155,6.687339016436614,4.804118882417211,6.433194810862048,6.173847916313354,5.595554198917152,7.953876888918414,7.113459812130319,4.837015133122597,5.9505706894097505,6.125684479923162,6.721927015007395,6.379870044951338,7.571015595624294,7.13373964883977,5.538131801781148,8.37129252472896,7.363645089045022,5.5546211839603545,7.165287852768038,8.648363038424634,6.791868454293713,5.229634177875832,4.987650902454982,8.45007629603124,8.176218291201168,5.877082647323266,8.6488790112037,5.816123089463289,5.386774803368082,8.674833467545978,6.816907640450202,5.2792188687741675,7.823515727628979,5.261225368605492,3.9066727130993475,5.8884075493879235,6.683780335501447,7.581308350719568,7.879381027058351,5.729377984287445,6.53718778522385,5.176164944449683,7.414738623952865,4.7612852567110915,6.780904841115717,7.19623355069759,7.623290789690617,5.484295896689353,7.4407198784546695,4.628080276742886,8.090837990474917,6.371810271129491,5.96847276450316,9.403549899454115,7.334404569461598,7.737010522797096,11.63405149101516,4.8649431463962705,6.446426247385146,5.528339249773384,6.012593546298363,7.232339579900062,5.943917061835064,4.687476223894247,5.265608740646801,4.291648494041167,6.894691072678305,6.569379330534421,7.230531184130075,6.51584196745659,6.225998120402262
