GENE_NAME,V888,V108,V2089,V1279,V1090,V777,N85,V839,V1565,V637,V1505,V1834,V67,V1441,V1920,V1857,V630,V456,N84,N60,V1394,V1048,V18,N83,V538,V1742,V1884,V1297,V125,V1921,V1776,V1860,V940,N82,V148,V1456,V2092,V714,V1337,V553,V406,V1788,V2133,V1874,V221,N58,V1591,V2110,V574,V716,N70,V1321,V1800,V806,V513,V1592,V1528,V1823,V344,V1708,V359,V712,V883,V655,V1699,V624
GUCY1A3,8179,13537,5802,9665,9192,25623,3548,7796,5202,2372,6882,8524,13068,12103,14252,2340,13138,24899,5338,12216,19245,3195,5366,8266,7651,6083,5682,7046,8171,8966,5802,6918,4201,5265,8063,6617,4127,6471,7063,5276,7998,6600,1767,20381,9257,8819,4709,5207,9326,41830,21902,28306,51345,7485,9223,22401,6311,3237,11053,10752,5982,10307,6400,4046,5933,11086
EPB41L2,7764,2376,9193,6635,10127,2861,5117,3559,14059,1404,6798,1361,5218,7942,2874,3995,12042,1221,6664,3764,5599,10398,4390,6798,5615,5598,3299,2285,4195,5677,4796,7779,5562,4358,6120,5607,5128,4494,9687,4409,4468,4329,524,3566,5382,3601,6596,4295,7394,5020,4350,1672,1493,7620,3697,6974,5571,13279,5225,4828,11372,4710,4651,4189,7978,5314
ABCA1,11515,3368,8483,3255,4247,1208,3018,4784,4771,1161,2714,2962,4815,13069,3160,3582,17209,2772,5866,1872,3502,3853,1522,5107,3180,7431,6291,1631,2734,5155,2072,9183,5113,5669,7584,4004,8760,2145,5590,4180,3602,4250,328,3313,4892,1788,2043,3008,6202,3611,4026,4268,7627,10383,1910,3150,2176,15925,6504,1456,6763,5486,2389,1044,7081,5143
EIF2AK2,11630,9952,15457,14682,13234,14759,16929,12979,10708,5228,9119,8191,8299,13165,6276,3662,17643,12588,15432,8840,28422,7181,11128,16416,9071,7907,11579,10898,11257,14111,8977,8145,8530,50650,16759,26918,3491,20933,14171,4546,13842,14271,2109,14063,18439,7959,13941,8145,13081,21189,9580,11905,10233,27768,10560,12180,9371,6393,11769,10108,14109,8789,10103,13495,10747,16070
PRX,783,832,1303,376,542,796,614,249,846,834,559,903,970,2881,497,191,512,322,405,1338,404,532,3963,593,468,659,716,268,1031,406,516,566,665,302,2525,270,340,393,2074,20972,1747,692,275,5745,1890,921,707,384,807,1198,1045,1475,751,1420,578,1539,421,408,269,831,754,1240,774,660,653,568
STAT1,13216,9604,12771,15816,22852,8777,10639,8426,33706,7648,13372,7254,11581,8909,22750,4343,38999,12396,11618,8661,14904,10801,15520,12190,4798,12296,10764,8435,9304,11732,9540,9324,9642,52172,17967,25781,10256,36982,19268,5230,9193,15982,2065,12059,17064,8406,28708,9445,15032,11459,12140,10066,8769,39826,8347,14925,10350,11298,9114,8654,22035,8153,10519,12994,11312,14817
PDK1,2964,8460,3134,3216,9893,1819,7089,5915,6732,1266,6730,491,2365,1265,4291,440,2825,593,5571,1011,6347,5938,4011,6919,13951,3429,8514,7763,3209,1641,5635,3555,6831,4313,2418,3477,1763,4238,6125,5341,12396,9422,576,2920,4915,3634,1615,2327,9033,2492,762,2382,10399,3571,3727,11584,5873,3284,2337,2084,3894,3899,9325,3595,5250,4793
H6PD,14491,3725,11610,10583,6120,5565,9420,10735,12387,4238,12296,4634,15082,20961,1814,2535,11085,5265,11615,12979,9864,9289,8117,11926,12388,15065,19429,7310,12785,9440,10206,9753,8054,7958,9437,10754,6089,2149,10184,7432,7934,11451,1801,3894,12415,15755,6664,8255,5085,12722,14348,15741,17492,17182,9789,9376,10092,11209,14997,13271,13441,11022,9138,4716,10834,14426
HIST2H2BE,33017,10276,45362,17575,19576,14514,56730,20216,46272,2237,30992,3215,24067,38174,13454,4831,26227,12030,42862,21697,25072,21083,22883,31149,25316,40550,7365,15929,26274,21064,21576,20975,17355,31744,25514,23427,34976,9781,23129,8861,23260,29269,9118,14804,11782,20159,24071,34194,24621,15902,28663,15577,18163,16928,16267,27451,50442,20931,13135,17366,30957,7985,28025,8208,28365,30607
MIDN,6611,5128,9008,3684,3232,3138,5309,4466,7443,3254,4997,3949,6136,4952,3716,1505,4624,3915,7333,7577,6768,4971,5081,5070,6054,9397,7519,7346,5371,3757,3331,4363,4598,5727,5809,4993,4587,5045,4930,10435,11671,6344,1584,5490,3269,6970,4204,5935,8616,7701,6849,5011,9019,4874,5398,3186,6087,4639,14840,4158,7461,4000,4975,5279,8787,6590
MPO,439820,97419,541159,402483,142076,4675,223553,573356,214103,66100,440357,45067,647038,751722,12950,44768,459839,2132,533760,301725,47607,326286,436478,259897,302529,938408,310409,292435,629824,462852,514238,357380,186367,194246,127895,969871,241721,263083,233411,7251,676559,572557,42627,231098,307507,483826,190108,293118,45480,364121,239099,29028,27660,725067,165979,79836,492332,242211,1049696,398628,317536,25121,272101,111393,392339,1268243
TSPAN32,6605,5349,1120,5993,7630,5349,2304,5880,2141,4655,2941,7316,7007,4070,14190,775,5567,8612,2580,5529,6478,3555,8411,5698,5804,5340,6145,3263,8062,4045,2516,6255,6375,2410,2222,3519,1775,1525,3075,3060,9206,8163,767,6244,5490,6741,4739,3688,10943,3435,6505,10387,11351,4703,3132,4201,2930,1845,3884,7680,8912,2991,5987,1438,5685,4461
CYBRD1,4232,4899,2244,5840,6963,7658,1539,6057,6124,1753,5302,3821,6225,17337,6015,1491,6797,9555,3064,4971,2644,6182,6054,4061,7048,6276,3021,6481,2628,5071,3844,3877,5407,2545,2324,4470,2286,4030,3993,2369,12315,6305,777,8397,5876,3079,6265,3317,4796,11664,11633,6499,4816,5918,5077,6980,3173,3883,13527,9919,4627,9043,4355,3195,4215,14016
RIMBP2,309,12,16,394,1289,3302,178,17,417,103,276,244,1424,11,6082,160,14,167,451,35,56,0,410,43,65,35,36,281,773,253,12,246,13,18,28,261,109,19,22,2,10,0,228,34,3,270,28,389,360,540,90,28,2546,23,0,2925,185,0,1,0,151,6,16,91,33,0
NARFL,3128,4674,4628,3234,2030,2596,1006,2426,2565,946,1999,2143,3401,1481,1669,624,2896,1785,2853,2523,1997,2251,4464,2787,1394,2745,1597,2016,3185,1893,1388,2389,2428,2184,7421,2134,1369,2148,2299,5380,2384,4248,663,4486,2796,2513,1858,1774,1742,4882,3515,6036,3997,2447,2555,8105,2361,1250,1748,1992,3634,1300,2199,2466,1967,3756
GNAI1,3737,8882,3539,2301,8321,9406,3383,4188,10016,350,4125,10298,4289,1792,16267,757,5430,2880,4913,3825,4340,2136,1127,6898,5161,2004,3827,2344,3457,3979,4026,4111,2187,4953,7104,2160,2282,1590,8714,7997,6753,4111,859,9494,3530,3043,2804,2086,5714,5499,6108,8887,18512,3229,3683,4486,3667,2100,2456,2164,2891,859,2239,2067,2628,1984
IGSF10,1111,124,356,1538,8182,43,146,49,12133,1181,75,52,6950,10640,8229,1725,1836,107,3613,2615,8816,5427,120,7255,3129,4970,35,8145,5141,1383,2444,1091,107,1443,6691,3128,817,5356,586,3485,9508,972,316,52,108,1035,6294,5771,3118,295,3699,102,6557,2277,2806,2073,87,188,18417,658,3047,12534,907,10655,415,41
ATF7IP,13536,16322,20571,13835,15732,17241,11725,12955,12538,3369,19014,4908,13777,20832,11045,5578,16702,18288,15199,18756,18603,15850,15639,9943,17988,14935,17937,9472,12186,17685,13661,12873,10937,16483,16513,12795,7878,10034,19973,13208,23625,20528,2836,19090,8729,11613,13558,9523,16219,26893,18461,9632,26744,6566,13003,8956,16083,9873,24024,15263,10758,13730,11827,11019,15042,21492
LTF,1937,349,4679,662,2192,135,44,700,1439,56,1956,754,4514,76,1694,554,1637,37,221,5110,2072,1870,2320,61,580,32892,296,73,679,1549,4825,1220,790,25,2003,577,2013,94,773,17663,973,1545,984,545,88,11059,1030,1029,246,389,4387,822,187,2392,450,1202,1709,719,153,157,42076,38,2237,52,733,263
ZYX,7343,8956,5791,6376,10372,4179,6228,5632,6992,3995,6525,3185,7950,9334,6741,2311,7354,9825,6881,17363,9690,4217,5555,4960,6360,10618,11800,6658,6976,6480,4508,5018,4525,4504,2688,7111,5641,11591,6548,9794,8439,8389,1899,7214,3110,6331,6910,5824,41371,12913,6096,9140,10756,14933,8125,4952,6071,3708,10405,7742,11377,5625,3836,4833,7365,8256
DMXL1,9498,12242,8617,9580,12354,9003,7191,5466,11228,1945,6066,6472,9488,11542,9065,2991,11940,10568,10195,9493,13267,4788,12187,12903,5713,9764,4604,3870,8562,10948,9621,9105,8570,10380,9972,8103,4732,8826,12784,11288,5340,5427,1285,11178,7892,8672,6217,6678,7784,7766,10128,9615,10710,7975,4621,15617,5323,7060,6107,11682,4684,9690,7586,5258,9724,6677
MTURN,1513,1571,803,3159,2762,4069,1788,2553,4519,1129,2756,1888,1861,2066,2725,576,2491,2343,2022,1554,2854,1766,4031,4119,2785,2424,3424,2454,1424,1800,1952,1683,1719,1989,1289,1152,841,804,1237,1218,1532,1773,593,3424,4832,1634,2032,2274,19383,1647,2749,2261,5909,1224,2824,2834,2324,1360,418,2154,2223,1552,1572,947,1273,2554
GRN,8305,4080,5219,6078,3843,2911,4456,6447,10231,1679,6696,4766,9576,7318,2965,3014,11940,2262,4892,6281,8316,7671,6447,4438,6707,14933,11022,5575,7206,6972,4156,8511,5108,4258,4782,8729,5713,5637,5517,10252,9460,14820,1058,4250,3490,7301,4098,8921,5860,8155,6973,4907,5767,11763,4669,2876,5604,12358,15371,5375,11047,2415,4581,3237,7763,22486
ZHX2,4389,820,13862,1107,2037,2887,3579,2524,2971,496,2285,970,2310,4054,1574,1458,2616,3101,7543,2193,1741,2033,3025,6454,2244,2505,2650,1106,2715,2660,2366,4809,1725,4278,9802,877,2643,1521,3679,749,1163,1163,573,2290,1394,2593,1712,1803,2202,4356,4106,3284,4573,1980,1420,2162,2889,1698,2245,2160,2405,1772,2128,1643,5243,2730
L3MBTL4,1775,3475,1534,3206,4074,3289,2038,83,4425,1210,668,1941,2272,4003,3552,881,2881,3932,2305,2231,5429,229,1910,2750,384,1642,1328,178,1733,2459,1976,1746,1109,1953,2010,2459,922,2240,1244,42,169,1595,427,2697,3627,1653,398,1025,812,467,3568,1959,2119,942,384,4673,450,1039,9,4834,1126,4489,1589,102,2154,39
RAPGEF6,6313,11045,7598,6955,9660,8607,5066,4268,9142,2793,4955,6502,6174,7878,7914,2350,7944,6914,8714,7109,12549,3441,7060,11040,3828,7864,5518,2903,7294,7944,7727,6112,6588,5699,6720,8178,3793,10670,9979,10165,5656,5269,1190,8976,5435,5796,5389,5835,4010,6763,8053,10785,11147,7066,4270,8542,4996,5525,8201,6920,6474,5853,6053,6086,7102,5038
TPM4,17495,8775,15029,19033,25022,9079,26592,16453,13341,6615,24493,13481,17414,24518,9954,5614,18396,5006,31824,24268,22409,17529,9270,34348,17004,16353,31896,10965,14039,15446,11137,17649,10100,23982,16842,15727,9636,18435,26162,17336,20589,30984,1673,9763,8058,11683,28748,12568,147967,27259,16377,8931,20319,16887,23778,7319,22508,8136,46182,10246,19831,10352,9262,9216,14113,28066
PRSS21,3694,1848,1320,2088,13,755,334,0,0,1712,16,1261,16,0,1971,373,792,10,337,1833,2781,947,4255,857,10,24,2491,22,937,826,825,1663,15,770,1411,2802,205,0,1572,6,4,0,274,2890,1334,2104,154,2577,3129,0,1643,2688,0,0,1612,5136,41,1285,0,0,2141,0,21,11,6319,4
TPP1,8582,5242,6433,5145,6429,3127,4460,9122,9264,2470,8003,2674,8288,7977,3938,4283,10996,6126,5871,7050,7637,8849,5861,5222,7070,11610,10819,5224,7352,6796,4674,6322,5661,4157,4045,7344,7072,2461,6303,8296,10482,13667,1116,2609,3435,4807,6551,4997,8343,8371,8777,5988,10406,10488,5075,5992,7298,11576,16605,6503,8951,4051,5294,3619,6740,11138
NPDC1,2846,5082,2556,6964,6588,8044,3468,5072,2605,5572,1815,4181,6764,5937,8078,1165,5664,3232,4024,2639,2320,2001,8969,6667,3499,3754,7937,4931,4893,2575,2692,3965,2049,3472,7377,1989,1643,5009,2690,1137,7402,8005,749,10921,4970,4016,1782,2804,1964,4241,4108,4944,8493,3406,2138,5533,2701,903,4888,4107,4956,4055,1808,2043,3343,4519
SIRPA,2639,1501,2484,2433,1809,2109,1223,2707,3955,1395,3610,1137,3159,4623,2005,1499,4958,1292,2269,3060,3654,3270,1425,2003,4694,4561,4365,2937,2900,2597,1965,2009,1871,1030,1501,3641,1804,3359,2089,3073,5092,3754,397,2003,1410,2441,2069,3072,3825,4117,3119,2447,1558,4619,2997,1069,3661,3752,5639,3185,4060,3705,2095,1377,1962,6594
FAM107B,3868,1364,9307,3151,3533,379,3536,4156,2265,534,6660,2082,3312,4076,990,1313,3562,403,6725,2531,2709,4521,3274,4111,3462,5826,8240,2639,4323,4781,5458,3087,1468,3185,3641,7054,2320,4733,4995,2903,5132,4388,557,3111,2212,2881,2928,2357,2912,3255,1387,654,3430,5092,2032,673,5506,2042,4034,3417,2847,614,1741,1286,5717,12050
HMGN2,17851,10493,28718,19484,12926,8120,25821,18631,29219,5093,19965,5741,15073,15955,8075,6427,22747,4437,35582,17512,15616,22875,9219,33068,11529,20507,15276,10700,24514,20167,21485,20872,12887,27108,18226,14565,12703,20384,23165,8283,19372,23814,3357,11494,8239,8749,16475,19710,11432,10956,14643,6307,12488,16896,18304,13359,24155,14171,13769,14135,18850,8466,14679,9851,21644,22836
PDE4B,3429,3706,5386,569,15693,1400,6436,4711,1262,68,5588,6020,1059,2583,1971,1021,2389,1563,23545,581,6238,1060,640,28075,7118,1744,5082,1893,845,1756,2864,2162,1946,14192,3935,1895,1507,975,7294,2469,10874,3738,256,2968,4405,618,674,1112,3011,1293,1019,1994,12356,1667,739,394,2996,2665,2718,438,952,244,1725,669,4532,2662
SLITRK5,1178,2573,471,2930,19,2242,417,1127,416,2518,249,213,2266,15378,4264,338,1154,2878,592,852,159,1556,2252,499,8586,1319,71,7093,612,1380,504,987,541,621,4687,367,235,2745,120,98,3222,621,377,8256,7547,2725,1590,2344,1809,10900,7281,621,83,2129,2221,1087,2919,356,250,9920,1653,9349,3226,1396,1811,1724
FRY,8671,7520,4371,10408,9624,9354,6581,17796,13451,2007,11827,7424,13623,13787,1872,2951,10379,18306,9032,13599,15339,8790,5873,11402,11421,14884,20942,16885,9311,12194,8980,6234,8842,6721,5865,12765,4366,9558,8919,5173,29693,32485,1498,19411,9110,10321,11099,10979,4732,17298,14481,16753,4679,10495,10229,15396,13269,6070,22321,10919,8100,9720,9055,29660,8546,26509
ARPC1B,12272,5552,11418,8234,7106,6852,4701,8882,15981,1994,12258,6059,14462,8411,4151,2891,12794,4226,11348,11860,12320,10490,11397,8815,7772,18291,13899,7696,11448,9301,7340,10792,6949,5341,6549,11686,8180,10377,8610,13112,10399,16814,2129,12008,6871,10710,10252,11451,27439,11889,5672,6761,8487,14474,12540,6599,9948,9268,15851,7403,14483,5322,7579,3274,10907,14149
OBSL1,8136,7797,3458,7028,13204,9352,4922,7401,7140,4600,7006,6249,10869,10914,16621,1287,7352,6660,5179,6820,5607,5298,10077,7486,8931,5307,7928,5844,7485,4443,4306,4768,4772,4388,5270,5303,2642,4005,4828,413,5896,3089,1281,7544,6985,8982,4028,5233,7819,11602,7732,10489,11789,3576,5887,13916,6576,3560,8272,8061,7576,5580,7590,4514,6658,7982
TAP1,7075,4361,7838,5586,8610,3210,3721,3807,11967,3119,5760,2493,4708,3499,4339,1250,11725,3343,6996,4137,6374,1751,5159,5020,2878,2644,2685,5731,5088,4307,3865,2719,1608,9197,5091,9254,2666,9663,5820,3088,3719,5370,645,5536,2995,4628,12668,1744,7641,2509,5828,4867,3640,3934,3858,7774,4903,2023,7378,1995,7161,3027,2371,8837,3945,6096
AHNAK,39781,3785,3488,86159,32836,36129,3836,5187,4116,6518,58871,2465,7910,2792,67934,25142,3708,56469,108209,55085,81679,46199,1852,131549,171076,80501,9634,97094,41254,65484,55778,33373,29315,108841,31123,100718,29560,42800,125928,180575,2688,36185,6553,97435,3519,3417,21756,45329,1359,6199,75347,3199,8078,3761,33797,28238,47208,30105,164576,27703,36136,18924,29790,7413,42868,7258
ALDH2,4150,3619,2301,2164,3747,2523,2289,3321,4183,622,4300,1836,4914,1801,2403,1283,4792,881,4066,3437,2725,3032,4290,3645,2770,4783,9391,2012,2235,3389,3226,2552,2022,2800,1507,4084,3537,2752,4552,7901,7707,5358,728,3690,2204,4316,1399,3230,2260,8012,4958,2406,3153,4617,3974,1463,3656,2582,10950,2807,3463,1820,2077,1575,3032,7641
CIC,13960,9697,22368,7367,8202,9084,10548,9839,8201,4993,6964,5092,9557,14088,10773,2580,8842,9429,12406,14900,8899,7450,10179,14639,9112,11851,10262,5492,11898,7034,6484,9631,7118,9530,17827,9208,6253,8731,9992,16259,13886,10817,1892,8080,7085,11903,7986,6711,11725,15674,11920,12581,13962,10276,9381,9098,7145,5694,14993,10551,10423,9740,9409,7129,17447,11979
EVC,2345,1118,682,3847,2637,2544,1819,2274,7081,2010,1737,447,2250,3462,6035,523,1215,2622,1408,3351,2838,1447,3705,1893,1797,1301,3085,3081,1982,1597,1150,1431,1167,1194,2142,1001,619,1843,210,86,49,305,525,1853,4914,3727,1340,1502,1537,3876,2088,772,409,1768,1848,6511,2072,905,73,5443,1642,3875,2010,26,2636,685
ERAP1,15219,10207,11786,12779,13541,19467,14083,12510,16733,5533,6076,6174,9193,12555,12990,4390,22114,9577,28059,9695,20298,5074,14850,17395,9849,12425,9053,6060,11301,17895,15814,14065,10506,11806,10586,20366,6194,9407,13440,7568,5814,13792,1594,21439,9304,11869,7861,12273,8575,5159,18961,9825,18128,15273,7574,16921,5092,12154,17367,14139,6362,11721,10861,3987,13671,8899
KCTD12,6041,4289,3142,3472,2172,2310,1492,2233,5897,259,5772,3231,8081,1952,3273,5263,15216,614,2685,3209,6735,10127,2300,2367,2816,11094,14857,5010,2743,5486,2370,6084,3337,946,3038,7186,6827,2744,8182,15811,2528,3612,652,3686,731,2764,3382,4459,4817,7164,3970,2956,2734,10089,2625,1107,2767,10000,2586,1107,10593,282,2547,1379,3972,19796
CUX1,13387,18481,16341,21099,11257,10668,14276,20564,16146,7420,13613,11019,16988,25700,17682,6482,16370,8758,18268,15841,14091,16225,14302,14816,14282,14080,15132,18722,20479,11954,10256,10365,9005,11374,17549,15469,6781,10006,15777,15529,16499,18030,3103,13299,9374,12487,15749,17266,23887,16592,15613,20549,21307,20170,15873,15941,13031,13373,13089,20502,21969,16389,17759,5152,13936,23908
PITPNM2,4934,449,6081,1920,4345,2506,4899,2490,3432,1097,3144,1071,3508,3021,4167,994,2428,3492,7207,5309,2770,2605,3227,5604,2115,4041,2644,2489,4118,2711,1932,3559,3393,4225,7869,2192,1803,1895,2739,2485,2745,2872,648,2783,2557,4622,3580,2405,16563,4904,3551,4145,2541,3330,4267,3532,3652,1855,1998,3063,4974,2645,3393,3350,4592,2722
CTSS,9989,7444,6613,6630,9486,6716,7506,7435,7594,1600,9277,6787,8890,9519,5572,4023,19250,6302,6022,6518,13676,9314,4734,8007,3614,10534,11794,7919,5140,6081,7771,10414,8458,6060,4954,8844,9001,5081,11485,10439,4269,5888,916,8317,4505,7932,5887,9901,8977,9396,6942,6873,9967,6969,5891,6854,5418,17589,14179,5957,12231,4169,6823,5315,7510,19028
PDE3A,1027,85,56,459,222,1021,266,539,188,41,1935,144,2755,440,19,520,2168,92,489,4298,221,536,396,371,403,2177,438,988,869,1741,231,1700,1689,505,106,608,1044,68,78,9,356,1495,228,1592,205,1496,2056,1436,24916,1778,1808,561,50,303,746,330,998,940,95,530,2414,19,1723,945,691,417
FTL,160375,24893,38107,54678,52026,37103,33806,42746,175983,18131,80494,38193,66605,86191,22241,122847,251907,27691,45609,53384,66619,176665,41174,44092,46159,249225,44126,27708,46921,69612,31429,219050,104767,26332,38652,121074,180658,45283,73046,31571,70826,117659,6572,56865,28656,36055,78387,107085,84182,88480,81458,61428,58604,272286,47977,42392,64018,276678,79312,37146,238049,38449,84050,29162,124010,125524
FAM198B,1041,1145,401,1377,1889,3956,664,2674,1638,34,2279,719,6829,942,1930,1585,4036,614,1061,1564,1458,2290,822,1252,3108,4212,2543,1278,1265,1294,819,1062,903,886,1247,2629,893,1411,1255,493,5442,5845,482,4363,588,1675,1593,1553,1146,6130,4787,1504,220,1545,2414,1722,2025,1330,7783,598,2724,587,773,1025,552,8307
HBG1,1086,651,74,29,7700,247,14,130,5459,0,4093,1498,10,17,344,29,1051,100,30,10,0,4044,1265,14,746,181,5017,58,89,22,26,371,10040,12,33,2241,142,86,6033,186,2149,1302,617,93,37,24,2360,310,17057,119,30,1423,997,3768,216,9,915,819,37,0,1868,3,1495,10222,693,251
CECR1,6365,1038,6553,4128,5464,494,3323,9827,2767,861,4913,3423,2048,5213,619,1831,8939,1259,6595,5089,4454,5743,2765,4560,3729,4741,10786,7269,4144,4880,5462,4774,3631,3311,3748,7272,3261,1439,10039,10460,1599,2125,339,1046,3474,2736,2887,3005,2646,4964,5792,5240,10539,7776,4226,1646,4910,9375,2632,4221,4532,1164,4837,1145,3985,10350
